AirportCode,ClimateZone,SurfaceType,SectionID,Age,PCI,HasRehab
MIA,wet-no-freeze,AC,54,7,100.0,1
MIA,wet-no-freeze,AC,54,8,96.71,0
MIA,wet-no-freeze,AC,54,9,90.01,0
MIA,wet-no-freeze,AC,54,10,83.91,0
MIA,wet-no-freeze,AC,54,11,81.47,0
MIA,wet-no-freeze,AC,54,12,73.73,0
MIA,wet-no-freeze,AC,54,13,70.5,0
MIA,wet-no-freeze,AC,54,14,100.0,1
MIA,wet-no-freeze,AC,54,15,89.16,0
MIA,wet-no-freeze,AC,54,16,93.34,0
MIA,wet-no-freeze,AC,54,17,90.81,0
MIA,wet-no-freeze,AC,54,18,77.22,0
MIA,wet-no-freeze,AC,54,19,62.13,0
MIA,wet-no-freeze,AC,54,20,65.32,0
MIA,wet-no-freeze,AC,54,21,100.0,1
MIA,wet-no-freeze,AC,54,22,96.03,0
MIA,wet-no-freeze,AC,54,23,86.63,0
MIA,wet-no-freeze,AC,54,24,85.25,0
MIA,wet-no-freeze,AC,54,25,84.39,0
MIA,wet-no-freeze,AC,54,26,77.08,0
MIA,wet-no-freeze,AC,54,27,65.32,0
MIA,wet-no-freeze,AC,54,28,98.17,1
MIA,wet-no-freeze,AC,54,29,91.56,0
MIA,wet-no-freeze,AC,54,30,83.64,0
MIA,wet-no-freeze,AC,55,0,100.0,0
MIA,wet-no-freeze,AC,55,1,90.22,0
MIA,wet-no-freeze,AC,55,2,94.32,0
MIA,wet-no-freeze,AC,55,3,90.46,0
MIA,wet-no-freeze,AC,55,4,82.11,0
MIA,wet-no-freeze,AC,55,5,71.47,0
MIA,wet-no-freeze,AC,55,6,73.02,0
MIA,wet-no-freeze,AC,55,7,99.88,1
MIA,wet-no-freeze,AC,55,8,91.31,0
MIA,wet-no-freeze,AC,55,9,91.09,0
MIA,wet-no-freeze,AC,55,10,77.83,0
MIA,wet-no-freeze,AC,55,11,83.28,0
MIA,wet-no-freeze,AC,55,12,70.77,0
MIA,wet-no-freeze,AC,55,13,67.38,0
MIA,wet-no-freeze,AC,55,14,100.0,1
MIA,wet-no-freeze,AC,55,15,93.47,0
MIA,wet-no-freeze,AC,55,16,92.46,0
MIA,wet-no-freeze,AC,55,17,80.12,0
MIA,wet-no-freeze,AC,55,18,81.52,0
MIA,wet-no-freeze,AC,55,19,63.92,0
MIA,wet-no-freeze,AC,55,20,65.08,0
MIA,wet-no-freeze,AC,55,21,100.0,1
MIA,wet-no-freeze,AC,55,22,90.99,0
MIA,wet-no-freeze,AC,55,23,86.4,0
MIA,wet-no-freeze,AC,55,24,85.23,0
MIA,wet-no-freeze,AC,55,25,77.59,0
MIA,wet-no-freeze,AC,55,26,73.42,0
MIA,wet-no-freeze,AC,55,27,70.1,0
MIA,wet-no-freeze,AC,55,28,100.0,1
MIA,wet-no-freeze,AC,55,29,98.57,0
MIA,wet-no-freeze,AC,55,30,89.59,0
MIA,wet-no-freeze,PCC,56,0,94.63,0
MIA,wet-no-freeze,PCC,56,1,95.69,0
MIA,wet-no-freeze,PCC,56,2,97.33,0
MIA,wet-no-freeze,PCC,56,3,83.95,0
MIA,wet-no-freeze,PCC,56,4,77.69,0
MIA,wet-no-freeze,PCC,56,5,82.92,0
MIA,wet-no-freeze,PCC,56,6,73.56,0
MIA,wet-no-freeze,PCC,56,7,89.14,1
MIA,wet-no-freeze,PCC,56,8,98.1,0
MIA,wet-no-freeze,PCC,56,9,87.79,0
MIA,wet-no-freeze,PCC,56,10,83.94,0
MIA,wet-no-freeze,PCC,56,11,80.11,0
MIA,wet-no-freeze,PCC,56,12,76.76,0
MIA,wet-no-freeze,PCC,56,13,74.58,0
MIA,wet-no-freeze,PCC,56,14,97.82,1
MIA,wet-no-freeze,PCC,56,15,98.36,0
MIA,wet-no-freeze,PCC,56,16,88.63,0
MIA,wet-no-freeze,PCC,56,17,88.22,0
MIA,wet-no-freeze,PCC,56,18,81.17,0
MIA,wet-no-freeze,PCC,56,19,70.04,0
MIA,wet-no-freeze,PCC,56,20,75.01,0
MIA,wet-no-freeze,PCC,56,21,97.32,1
MIA,wet-no-freeze,PCC,56,22,97.78,0
MIA,wet-no-freeze,PCC,56,23,92.14,0
MIA,wet-no-freeze,PCC,56,24,95.93,0
MIA,wet-no-freeze,PCC,56,25,79.37,0
MIA,wet-no-freeze,PCC,56,26,74.05,0
MIA,wet-no-freeze,PCC,56,27,70.94,0
MIA,wet-no-freeze,PCC,56,28,98.48,1
MIA,wet-no-freeze,PCC,56,29,98.08,0
MIA,wet-no-freeze,PCC,56,30,79.93,0
MIA,wet-no-freeze,PCC,57,0,90.27,0
MIA,wet-no-freeze,PCC,57,1,84.73,0
MIA,wet-no-freeze,PCC,57,2,91.52,0
MIA,wet-no-freeze,PCC,57,3,90.55,0
MIA,wet-no-freeze,PCC,57,4,77.41,0
MIA,wet-no-freeze,PCC,57,5,73.2,0
MIA,wet-no-freeze,PCC,57,6,71.0,0
MIA,wet-no-freeze,PCC,57,7,100.0,1
MIA,wet-no-freeze,PCC,57,8,90.55,0
MIA,wet-no-freeze,PCC,57,9,93.07,0
MIA,wet-no-freeze,PCC,57,10,93.96,0
MIA,wet-no-freeze,PCC,57,11,86.45,0
MIA,wet-no-freeze,PCC,57,12,80.64,0
MIA,wet-no-freeze,PCC,57,13,80.87,0
MIA,wet-no-freeze,PCC,57,14,86.48,1
MIA,wet-no-freeze,PCC,57,15,98.43,0
MIA,wet-no-freeze,PCC,57,16,87.95,0
MIA,wet-no-freeze,PCC,57,17,78.25,0
MIA,wet-no-freeze,PCC,57,18,85.43,0
MIA,wet-no-freeze,PCC,57,19,83.14,0
MIA,wet-no-freeze,PCC,57,20,71.67,0
MIA,wet-no-freeze,PCC,57,21,100.0,1
MIA,wet-no-freeze,PCC,57,22,100.0,0
MIA,wet-no-freeze,PCC,57,23,94.64,0
MIA,wet-no-freeze,PCC,57,24,92.49,0
MIA,wet-no-freeze,PCC,57,25,81.47,0
MIA,wet-no-freeze,PCC,57,26,73.12,0
MIA,wet-no-freeze,PCC,57,27,58.03,0
MIA,wet-no-freeze,PCC,57,28,98.77,1
MIA,wet-no-freeze,PCC,57,29,90.32,0
MIA,wet-no-freeze,PCC,57,30,100.0,0
MIA,wet-no-freeze,PCC,58,0,94.65,0
MIA,wet-no-freeze,PCC,58,1,91.06,0
MIA,wet-no-freeze,PCC,58,2,90.11,0
MIA,wet-no-freeze,PCC,58,3,84.36,0
MIA,wet-no-freeze,PCC,58,4,90.48,0
MIA,wet-no-freeze,PCC,58,5,74.96,0
MIA,wet-no-freeze,PCC,58,6,73.78,0
MIA,wet-no-freeze,PCC,58,7,96.29,1
MIA,wet-no-freeze,PCC,58,8,87.82,0
MIA,wet-no-freeze,PCC,58,9,86.31,0
MIA,wet-no-freeze,PCC,58,10,83.31,0
MIA,wet-no-freeze,PCC,58,11,76.58,0
MIA,wet-no-freeze,PCC,58,12,69.9,0
MIA,wet-no-freeze,PCC,58,13,62.05,0
MIA,wet-no-freeze,PCC,58,14,99.58,1
MIA,wet-no-freeze,PCC,58,15,89.18,0
MIA,wet-no-freeze,PCC,58,16,96.91,0
MIA,wet-no-freeze,PCC,58,17,90.16,0
MIA,wet-no-freeze,PCC,58,18,76.64,0
MIA,wet-no-freeze,PCC,58,19,79.45,0
MIA,wet-no-freeze,PCC,58,20,72.3,0
MIA,wet-no-freeze,PCC,58,21,100.0,1
MIA,wet-no-freeze,PCC,58,22,100.0,0
MIA,wet-no-freeze,PCC,58,23,79.58,0
MIA,wet-no-freeze,PCC,58,24,84.14,0
MIA,wet-no-freeze,PCC,58,25,77.14,0
MIA,wet-no-freeze,PCC,58,26,77.66,0
MIA,wet-no-freeze,PCC,58,27,70.9,0
MIA,wet-no-freeze,PCC,58,28,96.24,1
MIA,wet-no-freeze,PCC,58,29,90.85,0
MIA,wet-no-freeze,PCC,58,30,81.96,0
MIA,wet-no-freeze,PCC,59,0,100.0,0
MIA,wet-no-freeze,PCC,59,1,91.43,0
MIA,wet-no-freeze,PCC,59,2,95.83,0
MIA,wet-no-freeze,PCC,59,3,83.85,0
MIA,wet-no-freeze,PCC,59,4,75.05,0
MIA,wet-no-freeze,PCC,59,5,66.7,0
MIA,wet-no-freeze,PCC,59,6,61.66,0
MIA,wet-no-freeze,PCC,59,7,92.08,1
MIA,wet-no-freeze,PCC,59,8,96.4,0
MIA,wet-no-freeze,PCC,59,9,93.95,0
MIA,wet-no-freeze,PCC,59,10,77.81,0
MIA,wet-no-freeze,PCC,59,11,84.88,0
MIA,wet-no-freeze,PCC,59,12,73.21,0
MIA,wet-no-freeze,PCC,59,13,73.31,0
MIA,wet-no-freeze,PCC,59,14,100.0,1
MIA,wet-no-freeze,PCC,59,15,98.0,0
MIA,wet-no-freeze,PCC,59,16,87.7,0
MIA,wet-no-freeze,PCC,59,17,78.31,0
MIA,wet-no-freeze,PCC,59,18,68.96,0
MIA,wet-no-freeze,PCC,59,19,72.82,0
MIA,wet-no-freeze,PCC,59,20,71.95,0
MIA,wet-no-freeze,PCC,59,21,95.06,1
MIA,wet-no-freeze,PCC,59,22,95.41,0
MIA,wet-no-freeze,PCC,59,23,91.93,0
MIA,wet-no-freeze,PCC,59,24,84.43,0
MIA,wet-no-freeze,PCC,59,25,77.69,0
MIA,wet-no-freeze,PCC,59,26,74.92,0
MIA,wet-no-freeze,PCC,59,27,69.59,0
MIA,wet-no-freeze,PCC,59,28,94.55,1
MIA,wet-no-freeze,PCC,59,29,100.0,0
MIA,wet-no-freeze,PCC,59,30,87.8,0
MIA,wet-no-freeze,PCC,60,0,95.8,0
MIA,wet-no-freeze,PCC,60,1,95.28,0
MIA,wet-no-freeze,PCC,60,2,90.54,0
MIA,wet-no-freeze,PCC,60,3,91.11,0
MIA,wet-no-freeze,PCC,60,4,83.87,0
MIA,wet-no-freeze,PCC,60,5,75.58,0
MIA,wet-no-freeze,PCC,60,6,77.92,0
MIA,wet-no-freeze,PCC,60,7,94.28,1
MIA,wet-no-freeze,PCC,60,8,94.62,0
MIA,wet-no-freeze,PCC,60,9,90.97,0
MIA,wet-no-freeze,PCC,60,10,85.24,0
MIA,wet-no-freeze,PCC,60,11,80.55,0
MIA,wet-no-freeze,PCC,60,12,67.13,0
MIA,wet-no-freeze,PCC,60,13,68.25,0
MIA,wet-no-freeze,PCC,60,14,100.0,1
MIA,wet-no-freeze,PCC,60,15,95.83,0
MIA,wet-no-freeze,PCC,60,16,83.94,0
MIA,wet-no-freeze,PCC,60,17,92.47,0
MIA,wet-no-freeze,PCC,60,18,78.8,0
MIA,wet-no-freeze,PCC,60,19,82.72,0
MIA,wet-no-freeze,PCC,60,20,74.99,0
MIA,wet-no-freeze,PCC,60,21,96.77,1
MIA,wet-no-freeze,PCC,60,22,100.0,0
MIA,wet-no-freeze,PCC,60,23,82.06,0
MIA,wet-no-freeze,PCC,60,24,87.74,0
MIA,wet-no-freeze,PCC,60,25,82.42,0
MIA,wet-no-freeze,PCC,60,26,68.88,0
MIA,wet-no-freeze,PCC,60,27,73.51,0
MIA,wet-no-freeze,PCC,60,28,98.75,1
MIA,wet-no-freeze,PCC,60,29,96.57,0
MIA,wet-no-freeze,PCC,60,30,89.03,0
DFW,dry-no-freeze,AC,61,0,95.59,0
DFW,dry-no-freeze,AC,61,1,95.36,0
DFW,dry-no-freeze,AC,61,2,90.77,0
DFW,dry-no-freeze,AC,61,3,75.03,0
DFW,dry-no-freeze,AC,61,4,88.12,0
DFW,dry-no-freeze,AC,61,5,71.16,0
DFW,dry-no-freeze,AC,61,6,81.06,0
DFW,dry-no-freeze,AC,61,7,100.0,1
DFW,dry-no-freeze,AC,61,8,90.33,0
DFW,dry-no-freeze,AC,61,9,90.58,0
DFW,dry-no-freeze,AC,61,10,82.43,0
DFW,dry-no-freeze,AC,61,11,83.32,0
DFW,dry-no-freeze,AC,61,12,77.75,0
DFW,dry-no-freeze,AC,61,13,78.02,0
DFW,dry-no-freeze,AC,61,14,100.0,1
DFW,dry-no-freeze,AC,61,15,100.0,0
DFW,dry-no-freeze,AC,61,16,84.51,0
DFW,dry-no-freeze,AC,61,17,82.93,0
DFW,dry-no-freeze,AC,61,18,71.3,0
DFW,dry-no-freeze,AC,61,19,70.7,0
DFW,dry-no-freeze,AC,61,20,75.5,0
DFW,dry-no-freeze,AC,61,21,100.0,1
DFW,dry-no-freeze,AC,61,22,88.73,0
DFW,dry-no-freeze,AC,61,23,87.6,0
DFW,dry-no-freeze,AC,61,24,86.16,0
DFW,dry-no-freeze,AC,61,25,84.0,0
DFW,dry-no-freeze,AC,61,26,74.13,0
DFW,dry-no-freeze,AC,61,27,75.51,0
DFW,dry-no-freeze,AC,61,28,97.63,1
DFW,dry-no-freeze,AC,61,29,93.79,0
DFW,dry-no-freeze,AC,61,30,91.85,0
DFW,dry-no-freeze,AC,62,0,94.84,0
DFW,dry-no-freeze,AC,62,1,90.12,0
DFW,dry-no-freeze,AC,62,2,88.61,0
DFW,dry-no-freeze,AC,62,3,84.62,0
DFW,dry-no-freeze,AC,62,4,80.13,0
DFW,dry-no-freeze,AC,62,5,75.88,0
DFW,dry-no-freeze,AC,62,6,81.38,0
DFW,dry-no-freeze,AC,62,7,100.0,1
DFW,dry-no-freeze,AC,62,8,94.19,0
DFW,dry-no-freeze,AC,62,9,94.88,0
DFW,dry-no-freeze,AC,62,10,86.18,0
DFW,dry-no-freeze,AC,62,11,91.25,0
DFW,dry-no-freeze,AC,62,12,81.27,0
DFW,dry-no-freeze,AC,62,13,74.59,0
DFW,dry-no-freeze,AC,62,14,100.0,1
DFW,dry-no-freeze,AC,62,15,85.62,0
DFW,dry-no-freeze,AC,62,16,84.18,0
DFW,dry-no-freeze,AC,62,17,79.65,0
DFW,dry-no-freeze,AC,62,18,83.29,0
DFW,dry-no-freeze,AC,62,19,86.51,0
DFW,dry-no-freeze,AC,62,20,82.8,0
DFW,dry-no-freeze,AC,62,21,100.0,1
DFW,dry-no-freeze,AC,62,22,96.69,0
DFW,dry-no-freeze,AC,62,23,80.07,0
DFW,dry-no-freeze,AC,62,24,81.0,0
DFW,dry-no-freeze,AC,62,25,73.23,0
DFW,dry-no-freeze,AC,62,26,69.1,0
DFW,dry-no-freeze,AC,62,27,64.69,0
DFW,dry-no-freeze,AC,62,28,97.64,1
DFW,dry-no-freeze,AC,62,29,83.54,0
DFW,dry-no-freeze,AC,62,30,90.47,0
DFW,dry-no-freeze,AC,63,0,91.35,0
DFW,dry-no-freeze,AC,63,1,94.48,0
DFW,dry-no-freeze,AC,63,2,99.59,0
DFW,dry-no-freeze,AC,63,3,81.98,0
DFW,dry-no-freeze,AC,63,4,69.93,0
DFW,dry-no-freeze,AC,63,5,78.97,0
DFW,dry-no-freeze,AC,63,6,82.09,0
DFW,dry-no-freeze,AC,63,7,100.0,1
DFW,dry-no-freeze,AC,63,8,88.57,0
DFW,dry-no-freeze,AC,63,9,93.77,0
DFW,dry-no-freeze,AC,63,10,82.82,0
DFW,dry-no-freeze,AC,63,11,79.66,0
DFW,dry-no-freeze,AC,63,12,90.58,0
DFW,dry-no-freeze,AC,63,13,63.77,0
DFW,dry-no-freeze,AC,63,14,100.0,1
DFW,dry-no-freeze,AC,63,15,97.99,0
DFW,dry-no-freeze,AC,63,16,95.21,0
DFW,dry-no-freeze,AC,63,17,86.13,0
DFW,dry-no-freeze,AC,63,18,80.77,0
DFW,dry-no-freeze,AC,63,19,71.55,0
DFW,dry-no-freeze,AC,63,20,71.25,0
DFW,dry-no-freeze,AC,63,21,98.28,1
DFW,dry-no-freeze,AC,63,22,97.85,0
DFW,dry-no-freeze,AC,63,23,87.67,0
DFW,dry-no-freeze,AC,63,24,87.9,0
DFW,dry-no-freeze,AC,63,25,82.03,0
DFW,dry-no-freeze,AC,63,26,83.21,0
DFW,dry-no-freeze,AC,63,27,72.2,0
DFW,dry-no-freeze,AC,63,28,91.13,1
DFW,dry-no-freeze,AC,63,29,100.0,0
DFW,dry-no-freeze,AC,63,30,83.83,0
DFW,dry-no-freeze,AC,64,0,92.87,0
DFW,dry-no-freeze,AC,64,1,90.02,0
DFW,dry-no-freeze,AC,64,2,95.64,0
DFW,dry-no-freeze,AC,64,3,75.57,0
DFW,dry-no-freeze,AC,64,4,96.27,0
DFW,dry-no-freeze,AC,64,5,81.15,0
DFW,dry-no-freeze,AC,64,6,73.95,0
DFW,dry-no-freeze,AC,64,7,99.73,1
DFW,dry-no-freeze,AC,64,8,97.77,0
DFW,dry-no-freeze,AC,64,9,93.43,0
DFW,dry-no-freeze,AC,64,10,89.65,0
DFW,dry-no-freeze,AC,64,11,84.14,0
DFW,dry-no-freeze,AC,64,12,78.29,0
DFW,dry-no-freeze,AC,64,13,71.38,0
DFW,dry-no-freeze,AC,64,14,99.24,1
DFW,dry-no-freeze,AC,64,15,94.78,0
DFW,dry-no-freeze,AC,64,16,96.01,0
DFW,dry-no-freeze,AC,64,17,86.73,0
DFW,dry-no-freeze,AC,64,18,64.0,0
DFW,dry-no-freeze,AC,64,19,76.1,0
DFW,dry-no-freeze,AC,64,20,68.19,0
DFW,dry-no-freeze,AC,64,21,99.91,1
DFW,dry-no-freeze,AC,64,22,92.12,0
DFW,dry-no-freeze,AC,64,23,96.25,0
DFW,dry-no-freeze,AC,64,24,90.24,0
DFW,dry-no-freeze,AC,64,25,74.64,0
DFW,dry-no-freeze,AC,64,26,74.24,0
DFW,dry-no-freeze,AC,64,27,61.07,0
DFW,dry-no-freeze,AC,64,28,93.1,1
DFW,dry-no-freeze,AC,64,29,90.87,0
DFW,dry-no-freeze,AC,64,30,91.78,0
DFW,dry-no-freeze,AC,65,0,100.0,0
DFW,dry-no-freeze,AC,65,1,95.9,0
DFW,dry-no-freeze,AC,65,2,92.67,0
DFW,dry-no-freeze,AC,65,3,87.37,0
DFW,dry-no-freeze,AC,65,4,76.49,0
DFW,dry-no-freeze,AC,65,5,79.39,0
DFW,dry-no-freeze,AC,65,6,76.75,0
DFW,dry-no-freeze,AC,65,7,100.0,1
DFW,dry-no-freeze,AC,65,8,100.0,0
DFW,dry-no-freeze,AC,65,9,95.07,0
DFW,dry-no-freeze,AC,65,10,90.49,0
DFW,dry-no-freeze,AC,65,11,91.64,0
DFW,dry-no-freeze,AC,65,12,82.59,0
DFW,dry-no-freeze,AC,65,13,75.36,0
DFW,dry-no-freeze,AC,65,14,99.18,1
DFW,dry-no-freeze,AC,65,15,90.8,0
DFW,dry-no-freeze,AC,65,16,86.74,0
DFW,dry-no-freeze,AC,65,17,83.6,0
DFW,dry-no-freeze,AC,65,18,74.01,0
DFW,dry-no-freeze,AC,65,19,70.27,0
DFW,dry-no-freeze,AC,65,20,56.69,0
DFW,dry-no-freeze,AC,65,21,100.0,1
DFW,dry-no-freeze,AC,65,22,96.44,0
DFW,dry-no-freeze,AC,65,23,88.5,0
DFW,dry-no-freeze,AC,65,24,91.77,0
DFW,dry-no-freeze,AC,65,25,88.6,0
DFW,dry-no-freeze,AC,65,26,70.04,0
DFW,dry-no-freeze,AC,65,27,68.94,0
DFW,dry-no-freeze,AC,65,28,96.15,1
DFW,dry-no-freeze,AC,65,29,90.31,0
DFW,dry-no-freeze,AC,65,30,94.7,0
DFW,dry-no-freeze,PCC,66,0,94.2,0
DFW,dry-no-freeze,PCC,66,1,90.97,0
DFW,dry-no-freeze,PCC,66,2,79.35,0
DFW,dry-no-freeze,PCC,66,3,88.2,0
DFW,dry-no-freeze,PCC,66,4,74.65,0
DFW,dry-no-freeze,PCC,66,5,77.23,0
DFW,dry-no-freeze,PCC,66,6,74.24,0
DFW,dry-no-freeze,PCC,66,7,100.0,1
DFW,dry-no-freeze,PCC,66,8,89.23,0
DFW,dry-no-freeze,PCC,66,9,77.88,0
DFW,dry-no-freeze,PCC,66,10,90.92,0
DFW,dry-no-freeze,PCC,66,11,94.96,0
DFW,dry-no-freeze,PCC,66,12,89.24,0
DFW,dry-no-freeze,PCC,66,13,78.63,0
DFW,dry-no-freeze,PCC,66,14,97.54,1
DFW,dry-no-freeze,PCC,66,15,100.0,0
DFW,dry-no-freeze,PCC,66,16,88.0,0
DFW,dry-no-freeze,PCC,66,17,91.97,0
DFW,dry-no-freeze,PCC,66,18,87.14,0
DFW,dry-no-freeze,PCC,66,19,86.27,0
DFW,dry-no-freeze,PCC,66,20,91.0,0
DFW,dry-no-freeze,PCC,66,21,100.0,1
DFW,dry-no-freeze,PCC,66,22,91.27,0
DFW,dry-no-freeze,PCC,66,23,87.97,0
DFW,dry-no-freeze,PCC,66,24,75.33,0
DFW,dry-no-freeze,PCC,66,25,77.29,0
DFW,dry-no-freeze,PCC,66,26,73.41,0
DFW,dry-no-freeze,PCC,66,27,68.55,0
DFW,dry-no-freeze,PCC,66,28,100.0,1
DFW,dry-no-freeze,PCC,66,29,89.12,0
DFW,dry-no-freeze,PCC,66,30,92.61,0
DFW,dry-no-freeze,PCC,67,0,95.03,0
DFW,dry-no-freeze,PCC,67,1,90.52,0
DFW,dry-no-freeze,PCC,67,2,86.22,0
DFW,dry-no-freeze,PCC,67,3,85.94,0
DFW,dry-no-freeze,PCC,67,4,85.14,0
DFW,dry-no-freeze,PCC,67,5,73.78,0
DFW,dry-no-freeze,PCC,67,6,71.61,0
DFW,dry-no-freeze,PCC,67,7,98.48,1
DFW,dry-no-freeze,PCC,67,8,90.26,0
DFW,dry-no-freeze,PCC,67,9,89.11,0
DFW,dry-no-freeze,PCC,67,10,88.0,0
DFW,dry-no-freeze,PCC,67,11,90.77,0
DFW,dry-no-freeze,PCC,67,12,82.39,0
DFW,dry-no-freeze,PCC,67,13,77.52,0
DFW,dry-no-freeze,PCC,67,14,100.0,1
DFW,dry-no-freeze,PCC,67,15,96.28,0
DFW,dry-no-freeze,PCC,67,16,94.25,0
DFW,dry-no-freeze,PCC,67,17,87.21,0
DFW,dry-no-freeze,PCC,67,18,85.66,0
DFW,dry-no-freeze,PCC,67,19,76.56,0
DFW,dry-no-freeze,PCC,67,20,62.9,0
DFW,dry-no-freeze,PCC,67,21,99.33,1
DFW,dry-no-freeze,PCC,67,22,100.0,0
DFW,dry-no-freeze,PCC,67,23,96.28,0
DFW,dry-no-freeze,PCC,67,24,92.07,0
DFW,dry-no-freeze,PCC,67,25,87.98,0
DFW,dry-no-freeze,PCC,67,26,78.91,0
DFW,dry-no-freeze,PCC,67,27,73.82,0
DFW,dry-no-freeze,PCC,67,28,96.91,1
DFW,dry-no-freeze,PCC,67,29,94.98,0
DFW,dry-no-freeze,PCC,67,30,94.34,0
DFW,dry-no-freeze,PCC,68,0,100.0,0
DFW,dry-no-freeze,PCC,68,1,91.31,0
DFW,dry-no-freeze,PCC,68,2,84.85,0
DFW,dry-no-freeze,PCC,68,3,82.39,0
DFW,dry-no-freeze,PCC,68,4,82.05,0
DFW,dry-no-freeze,PCC,68,5,69.43,0
DFW,dry-no-freeze,PCC,68,6,60.17,0
DFW,dry-no-freeze,PCC,68,7,97.25,1
DFW,dry-no-freeze,PCC,68,8,90.66,0
DFW,dry-no-freeze,PCC,68,9,89.88,0
DFW,dry-no-freeze,PCC,68,10,86.44,0
DFW,dry-no-freeze,PCC,68,11,82.47,0
DFW,dry-no-freeze,PCC,68,12,87.89,0
DFW,dry-no-freeze,PCC,68,13,78.3,0
DFW,dry-no-freeze,PCC,68,14,100.0,1
DFW,dry-no-freeze,PCC,68,15,98.07,0
DFW,dry-no-freeze,PCC,68,16,83.5,0
DFW,dry-no-freeze,PCC,68,17,88.7,0
DFW,dry-no-freeze,PCC,68,18,79.96,0
DFW,dry-no-freeze,PCC,68,19,78.11,0
DFW,dry-no-freeze,PCC,68,20,66.23,0
DFW,dry-no-freeze,PCC,68,21,92.23,1
DFW,dry-no-freeze,PCC,68,22,97.95,0
DFW,dry-no-freeze,PCC,68,23,89.34,0
DFW,dry-no-freeze,PCC,68,24,78.6,0
DFW,dry-no-freeze,PCC,68,25,74.07,0
DFW,dry-no-freeze,PCC,68,26,77.85,0
DFW,dry-no-freeze,PCC,68,27,60.0,0
DFW,dry-no-freeze,PCC,68,28,100.0,1
DFW,dry-no-freeze,PCC,68,29,88.91,0
DFW,dry-no-freeze,PCC,68,30,90.19,0
DFW,dry-no-freeze,PCC,69,0,96.62,0
DFW,dry-no-freeze,PCC,69,1,97.62,0
DFW,dry-no-freeze,PCC,69,2,89.81,0
DFW,dry-no-freeze,PCC,69,3,86.64,0
DFW,dry-no-freeze,PCC,69,4,84.98,0
DFW,dry-no-freeze,PCC,69,5,74.67,0
DFW,dry-no-freeze,PCC,69,6,79.82,0
DFW,dry-no-freeze,PCC,69,7,97.43,1
DFW,dry-no-freeze,PCC,69,8,95.03,0
DFW,dry-no-freeze,PCC,69,9,85.85,0
DFW,dry-no-freeze,PCC,69,10,72.97,0
DFW,dry-no-freeze,PCC,69,11,81.08,0
DFW,dry-no-freeze,PCC,69,12,91.31,0
DFW,dry-no-freeze,PCC,69,13,80.64,0
DFW,dry-no-freeze,PCC,69,14,99.9,1
DFW,dry-no-freeze,PCC,69,15,95.56,0
DFW,dry-no-freeze,PCC,69,16,92.86,0
DFW,dry-no-freeze,PCC,69,17,92.04,0
DFW,dry-no-freeze,PCC,69,18,80.19,0
DFW,dry-no-freeze,PCC,69,19,86.59,0
DFW,dry-no-freeze,PCC,69,20,79.32,0
DFW,dry-no-freeze,PCC,69,21,100.0,1
DFW,dry-no-freeze,PCC,69,22,97.26,0
DFW,dry-no-freeze,PCC,69,23,89.58,0
DFW,dry-no-freeze,PCC,69,24,89.25,0
DFW,dry-no-freeze,PCC,69,25,82.93,0
DFW,dry-no-freeze,PCC,69,26,72.14,0
DFW,dry-no-freeze,PCC,69,27,65.22,0
DFW,dry-no-freeze,PCC,69,28,100.0,1
DFW,dry-no-freeze,PCC,69,29,100.0,0
DFW,dry-no-freeze,PCC,69,30,84.91,0
DFW,dry-no-freeze,PCC,70,0,88.66,0
DFW,dry-no-freeze,PCC,70,1,94.48,0
DFW,dry-no-freeze,PCC,70,2,91.72,0
DFW,dry-no-freeze,PCC,70,3,89.52,0
DFW,dry-no-freeze,PCC,70,4,87.31,0
DFW,dry-no-freeze,PCC,70,5,82.38,0
DFW,dry-no-freeze,PCC,70,6,88.43,0
DFW,dry-no-freeze,PCC,70,7,92.0,1
DFW,dry-no-freeze,PCC,70,8,91.14,0
DFW,dry-no-freeze,PCC,70,9,89.37,0
DFW,dry-no-freeze,PCC,70,10,78.5,0
DFW,dry-no-freeze,PCC,70,11,81.23,0
DFW,dry-no-freeze,PCC,70,12,88.24,0
DFW,dry-no-freeze,PCC,70,13,75.66,0
DFW,dry-no-freeze,PCC,70,14,100.0,1
DFW,dry-no-freeze,PCC,70,15,88.76,0
DFW,dry-no-freeze,PCC,70,16,89.21,0
DFW,dry-no-freeze,PCC,70,17,87.44,0
DFW,dry-no-freeze,PCC,70,18,84.12,0
DFW,dry-no-freeze,PCC,70,19,88.16,0
DFW,dry-no-freeze,PCC,70,20,80.26,0
DFW,dry-no-freeze,PCC,70,21,94.44,1
DFW,dry-no-freeze,PCC,70,22,95.18,0
DFW,dry-no-freeze,PCC,70,23,91.04,0
DFW,dry-no-freeze,PCC,70,24,90.19,0
DFW,dry-no-freeze,PCC,70,25,89.0,0
DFW,dry-no-freeze,PCC,70,26,69.9,0
DFW,dry-no-freeze,PCC,70,27,66.92,0
DFW,dry-no-freeze,PCC,70,28,93.71,1
DFW,dry-no-freeze,PCC,70,29,93.31,0
DFW,dry-no-freeze,PCC,70,30,92.64,0
ATL,wet-no-freeze,AC,71,0,100.0,0
ATL,wet-no-freeze,AC,71,1,94.22,0
ATL,wet-no-freeze,AC,71,2,87.76,0
ATL,wet-no-freeze,AC,71,3,85.47,0
ATL,wet-no-freeze,AC,71,4,76.69,0
